dataset,model,scenario,severity,seed,method,acc,flip,dconf,ece,mean_conf,stable_frac,top3_all,top5_all,spearman_all,cosine_all,sign_all,top3_stable,top5_stable,spearman_stable,cosine_stable,sign_stable,expl_time_s
adult,rf,quantize,16.0,4,pi,0.8553197297481744,0.0098955845219409,0.0109400630978062,0.034811328272783,0.8261909589008762,0.99,0.6666666666666666,1.0,0.978021978021978,0.9974226834362712,1.0,,,,,,1.0805165767669678
adult,rf,quantize,8.0,4,shap,0.8547055210537091,0.010919265679383,0.0123141245545152,0.0331990573661597,0.8304910312418696,0.975,0.9466666666666664,0.962,0.9852527472527473,0.9913873813941196,0.9968093434343436,0.9487179487179488,0.9651282051282052,0.986632854325162,0.996066542767432,0.9973685573685572,6.315778493881226
adult,rf,quantize,8.0,4,lime,0.8547055210537091,0.010919265679383,0.0123141245545152,0.0331990573661597,0.8304910312418696,0.975,0.6444444444444445,0.6333333333333333,0.4628571428571428,0.8868163006699271,0.6693764568764571,0.6436781609195402,0.6344827586206896,0.4722243273967411,0.8898770620832599,0.6678278617933793,0.6430943012237549
adult,rf,quantize,8.0,4,pi,0.8547055210537091,0.010919265679383,0.0123141245545152,0.0331990573661597,0.8304910312418696,0.975,1.0,0.8,0.978021978021978,0.994281031896878,1.0,,,,,,0.7473289966583252
adult,rf,quantize,4.0,4,shap,0.8465160717941719,0.0303009622602879,0.0306571178204289,0.0375852626707675,0.835662643964451,0.965,0.9,0.88,0.9665714285714287,0.9729892824603422,0.9929419191919192,0.9015544041450776,0.8797927461139897,0.9682286625291808,0.9770592258077202,0.993779766577694,3.870802402496338
adult,rf,quantize,4.0,4,lime,0.8465160717941719,0.0303009622602879,0.0306571178204289,0.0375852626707675,0.835662643964451,0.965,0.5888888888888888,0.6133333333333333,0.5164835164835165,0.905243338709275,0.7465332815332816,0.5862068965517241,0.6137931034482759,0.5151193633952256,0.9063364727584976,0.7525713749851682,0.9210691452026368
adult,rf,quantize,4.0,4,pi,0.8465160717941719,0.0303009622602879,0.0306571178204289,0.0375852626707675,0.835662643964451,0.965,0.6666666666666666,1.0,0.9516483516483516,0.9954411262922296,1.0,,,,,,1.243363380432129
adult,rf,quantize,2.0,4,shap,0.8289770012966629,0.0775950317341158,0.0606182344752154,0.044267282576829,0.8139576551261439,0.92,0.7266666666666667,0.779,0.8207252747252748,0.8547726436210419,0.911364357864358,0.7336956521739131,0.782608695652174,0.8235308170090778,0.8644438477008421,0.9116045940774202,3.9312241077423096
adult,rf,quantize,2.0,4,lime,0.8289770012966629,0.0775950317341158,0.0606182344752154,0.044267282576829,0.8139576551261439,0.92,0.6222222222222222,0.6,0.5047619047619047,0.9044747089606988,0.7121661671661671,0.6296296296296297,0.5925925925925926,0.4974358974358974,0.903993794008656,0.7048759882093215,0.6953117847442627
adult,rf,quantize,2.0,4,pi,0.8289770012966629,0.0775950317341158,0.0606182344752154,0.044267282576829,0.8139576551261439,0.92,0.6666666666666666,0.8,0.9384615384615383,0.93597715860402,1.0,,,,,,0.7386672496795654
adult,rf,gradual,0.2,4,shap,0.8521121954548556,0.0293455265133419,0.0272828535251536,0.039404203316245,0.8158467352591615,0.97,0.8916666666666666,0.91,0.9652087912087912,0.9700081510033358,0.9842891414141414,0.8934707903780069,0.9123711340206184,0.9681658547637928,0.9749287437115172,0.9866955638862857,5.475322961807251
adult,rf,gradual,0.2,4,lime,0.8521121954548556,0.0293455265133419,0.0272828535251536,0.039404203316245,0.8158467352591615,0.97,0.6222222222222222,0.6666666666666666,0.5170695970695971,0.9091642452809784,0.7023622673622675,0.6222222222222222,0.6666666666666666,0.5170695970695971,0.9091642452809784,0.7023622673622675,0.7039783000946045
adult,rf,gradual,0.2,4,pi,0.8521121954548556,0.0293455265133419,0.0272828535251536,0.039404203316245,0.8158467352591615,0.97,1.0,0.8,0.9868131868131867,0.9944334076156716,1.0,,,,,,0.8802564144134521
adult,rf,gradual,0.4,4,shap,0.8426943288063877,0.0507745854091312,0.0526709334010916,0.0530947553088693,0.7960201856612132,0.94,0.86,0.872,0.9075164835164836,0.9215078084722902,0.9563813131313132,0.8634751773049645,0.8734042553191489,0.9166705634790744,0.9353836432484084,0.9608102299591662,4.006780385971069
adult,rf,gradual,0.4,4,lime,0.8426943288063877,0.0507745854091312,0.0526709334010916,0.0530947553088693,0.7960201856612132,0.94,0.611111111111111,0.6600000000000003,0.5403663003663003,0.9032274687155176,0.7296401746401746,0.607142857142857,0.6642857142857145,0.5318681318681318,0.9047221068291964,0.7237795934224506,0.9674477577209472
adult,rf,gradual,0.4,4,pi,0.8426943288063877,0.0507745854091312,0.0526709334010916,0.0530947553088693,0.7960201856612132,0.94,0.6666666666666666,0.8,0.9824175824175824,0.993157845704877,1.0,,,,,,1.0117638111114502
adult,rf,gradual,0.6,4,shap,0.710707704906845,0.3173411588070702,0.2413344579180778,0.2397632394709903,0.7863641300752459,0.675,0.625,0.7879999999999999,0.6553626373626372,0.4927983045513517,0.8521323953823955,0.6296296296296294,0.7985185185185184,0.7033781033781035,0.5832223468664295,0.8656506867617978,4.334268569946289
adult,rf,gradual,0.6,4,lime,0.710707704906845,0.3173411588070702,0.2413344579180778,0.2397632394709903,0.7863641300752459,0.675,0.5777777777777777,0.6133333333333335,0.4880586080586081,0.8959602104438872,0.7107838457838459,0.5263157894736841,0.6,0.4783111625216889,0.8952795658837965,0.7055457700194543,0.7429666519165039
adult,rf,gradual,0.6,4,pi,0.710707704906845,0.3173411588070702,0.2413344579180778,0.2397632394709903,0.7863641300752459,0.675,0.3333333333333333,0.8,0.8285714285714285,0.8461411812000265,1.0,,,,,,1.3040008544921875
adult,rf,gradual,0.8,4,shap,0.3122909984303555,0.7580700197911691,0.4709841044259356,0.4688581362149974,0.7169333358799737,0.245,0.5466666666666666,0.7689999999999999,0.5499120879120879,0.122716086192116,0.8133373015873017,0.6394557823129251,0.7918367346938775,0.6225162592509532,0.3484853467601432,0.8567025944576965,4.501716613769531
adult,rf,gradual,0.8,4,lime,0.3122909984303555,0.7580700197911691,0.4709841044259356,0.4688581362149974,0.7169333358799737,0.245,0.5555555555555555,0.6133333333333334,0.4474725274725276,0.8854469988281342,0.662875087875088,0.5238095238095238,0.6,0.3324960753532182,0.821200431620399,0.6066076780362495,0.7924740314483643
adult,rf,gradual,0.8,4,pi,0.3122909984303555,0.7580700197911691,0.4709841044259356,0.4688581362149974,0.7169333358799737,0.245,0.3333333333333333,0.6,0.6263736263736264,0.6896934345503837,1.0,,,,,,1.1790587902069092
adult,rf,gradual,1.0,4,shap,0.2799426738551832,0.7905548351873336,0.4787619972006838,0.4765040150021154,0.7190545235077851,0.21,0.5433333333333333,0.769,0.5319560439560439,0.1109241579862126,0.8034462481962481,0.634920634920635,0.8095238095238095,0.6031397174254318,0.366046969391042,0.860513296227582,4.008031368255615
adult,rf,gradual,1.0,4,lime,0.2799426738551832,0.7905548351873336,0.4787619972006838,0.4765040150021154,0.7190545235077851,0.21,0.5777777777777778,0.5933333333333333,0.4536263736263736,0.8790218507164157,0.7062832537832537,0.5555555555555555,0.5666666666666667,0.4315018315018314,0.7930862901327892,0.7285839160839161,0.8286967277526855
adult,rf,gradual,1.0,4,pi,0.2799426738551832,0.7905548351873336,0.4787619972006838,0.4765040150021154,0.7190545235077851,0.21,0.6666666666666666,0.6,0.5120879120879122,0.6449564300724817,0.875,,,,,,0.9892597198486328
adult,hgb,baseline,0.0,4,shap,0.869310038899884,0.0,0.0,0.0110035729496753,0.8787426971067894,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
adult,hgb,baseline,0.0,4,lime,0.869310038899884,0.0,0.0,0.0110035729496753,0.8787426971067894,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
adult,hgb,baseline,0.0,4,pi,0.869310038899884,0.0,0.0,0.0110035729496753,0.8787426971067894,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
adult,hgb,mean_shift,0.25,4,shap,0.8125981027775883,0.1503446393230055,0.1682179351164553,0.1619837729641021,0.9725012226313322,0.865,0.69,0.8540000000000001,0.890901098901099,0.6059530993932678,0.9571367243867244,0.6878612716763006,0.8439306358381503,0.8841389824048783,0.6103867751323333,0.95479839685042,0.9717440605163574
adult,hgb,mean_shift,0.25,4,lime,0.8125981027775883,0.1503446393230055,0.1682179351164553,0.1619837729641021,0.9725012226313322,0.865,0.5999999999999999,0.5800000000000001,0.4843956043956045,0.8432877359329278,0.6780783105783105,0.611111111111111,0.5583333333333333,0.46007326007326,0.8590353991754901,0.6493565462315463,1.5187504291534424
adult,hgb,mean_shift,0.25,4,pi,0.8125981027775883,0.1503446393230055,0.1682179351164553,0.1619837729641021,0.9725012226313322,0.865,0.6666666666666666,1.0,0.956043956043956,0.981727081199726,1.0,,,,,,0.7942538261413574
adult,hgb,mean_shift,0.5,4,shap,0.8102095134102232,0.1527332286903705,0.1763807738952793,0.1709646045010594,0.9775435283474578,0.865,0.6766666666666665,0.836,0.8341098901098902,0.5323274038518238,0.933315295815296,0.6743737957610789,0.8242774566473988,0.8218890935653942,0.5371070109739631,0.9280436487083886,0.773608922958374
adult,hgb,mean_shift,0.5,4,lime,0.8102095134102232,0.1527332286903705,0.1763807738952793,0.1709646045010594,0.9775435283474578,0.865,0.5555555555555555,0.5666666666666668,0.4641758241758242,0.8451652624762264,0.7141328116328117,0.56,0.576,0.4282197802197802,0.8575649983969491,0.7005178155178154,0.5001678466796875
adult,hgb,mean_shift,0.5,4,pi,0.8102095134102232,0.1527332286903705,0.1763807738952793,0.1709646045010594,0.9775435283474578,0.865,0.6666666666666666,0.8,0.8901098901098902,0.9197468500493275,1.0,,,,,,0.7920646667480469
adult,hgb,mean_shift,1.0,4,shap,0.263290793694124,0.7724015559953593,0.6832837541524198,0.6804273027032405,0.9267298790278724,0.195,0.6416666666666667,0.8,0.4046813186813186,0.0781190024822541,0.7419440836940836,0.6923076923076924,0.8153846153846156,0.453592561284869,0.3256081902821348,0.8165686165686166,0.6455276012420654
adult,hgb,mean_shift,1.0,4,lime,0.263290793694124,0.7724015559953593,0.6832837541524198,0.6804273027032405,0.9267298790278724,0.195,0.511111111111111,0.5466666666666666,0.4213919413919413,0.8078670446802737,0.64247335997336,0.5238095238095238,0.4571428571428571,0.3167974882260597,0.6317666336158797,0.6155534941249227,0.7751619815826416
adult,hgb,mean_shift,1.0,4,pi,0.263290793694124,0.7724015559953593,0.6832837541524198,0.6804273027032405,0.9267298790278724,0.195,1.0,1.0,0.5868131868131868,0.7769244721430064,0.8571428571428571,,,,,,0.471153974533081
adult,hgb,mean_shift,1.5,4,shap,0.2393366546099774,0.796901658363475,0.7552306065402211,0.7525488559356472,0.9917723725424212,0.19,0.57,0.795,0.3191428571428571,-0.0427536953049571,0.7064794372294372,0.6315789473684211,0.8157894736842107,0.3587044534412956,0.2157646095308033,0.7868031821979191,0.6758620738983154
adult,hgb,mean_shift,1.5,4,lime,0.2393366546099774,0.796901658363475,0.7552306065402211,0.7525488559356472,0.9917723725424212,0.19,0.5333333333333333,0.5333333333333333,0.3947252747252747,0.8195972702214539,0.6231657231657232,0.6666666666666667,0.5428571428571428,0.5315541601255888,0.7687883914168065,0.6156153370439085,0.5919392108917236
adult,hgb,mean_shift,1.5,4,pi,0.2393366546099774,0.796901658363475,0.7552306065402211,0.7525488559356472,0.9917723725424212,0.19,0.6666666666666666,0.8,0.4241758241758242,-0.068207434314054,0.8571428571428571,,,,,,0.9013895988464355
adult,hgb,mean_shift,2.0,4,shap,0.2392684091994813,0.7971063945949635,0.7587156163967236,0.7555739362507242,0.9947305341975272,0.19,0.5166666666666667,0.7880000000000001,0.2868351648351648,-0.0567867215842977,0.6930726911976913,0.5701754385964912,0.8210526315789476,0.3288606130711394,0.1998391356754341,0.7680897319055214,0.8916130065917969
adult,hgb,mean_shift,2.0,4,lime,0.2392684091994813,0.7971063945949635,0.7587156163967236,0.7555739362507242,0.9947305341975272,0.19,0.4444444444444445,0.4733333333333333,0.2972893772893772,0.7626410143047923,0.5931304806304806,0.5714285714285714,0.5142857142857143,0.3720565149136577,0.6720186746924272,0.6328385899814472,0.617943286895752
adult,hgb,mean_shift,2.0,4,pi,0.2392684091994813,0.7971063945949635,0.7587156163967236,0.7555739362507242,0.9947305341975272,0.19,1.0,0.6,0.1824175824175824,-0.2391924152548493,0.7142857142857143,,,,,,0.996135950088501
adult,hgb,noise,0.1,4,shap,0.833822425441889,0.0904934143178871,0.0986381335098423,0.0867895595603114,0.921213044203858,0.91,0.84,0.9,0.9202197802197802,0.8066112863274284,0.9741369047619048,0.8498168498168499,0.8989010989010988,0.9244052650646056,0.8345668372008781,0.9751264608407464,0.8070619106292725
adult,hgb,noise,0.1,4,lime,0.833822425441889,0.0904934143178871,0.0986381335098423,0.0867895595603114,0.921213044203858,0.91,0.5777777777777778,0.6,0.5123809523809524,0.8460765568739774,0.7231432456432455,0.5714285714285714,0.6071428571428571,0.5086342229199372,0.8456350882080852,0.7199262047476332,0.982367753982544
adult,hgb,noise,0.1,4,pi,0.833822425441889,0.0904934143178871,0.0986381335098423,0.0867895595603114,0.921213044203858,0.91,0.6666666666666666,1.0,0.9912087912087912,0.9933356030812532,1.0,,,,,,0.95747709274292
adult,hgb,noise,0.25,4,shap,0.8249505220773903,0.1083737118678768,0.1181170791945716,0.1003385552052873,0.9250803236448406,0.89,0.735,0.8490000000000001,0.8743076923076925,0.7487255454659948,0.961038961038961,0.7434456928838951,0.8494382022471909,0.8847758982590443,0.779332396541741,0.9642316017316016,0.845881462097168
adult,hgb,noise,0.25,4,lime,0.8249505220773903,0.1083737118678768,0.1181170791945716,0.1003385552052873,0.9250803236448406,0.89,0.5888888888888888,0.5800000000000001,0.4887912087912088,0.813120292827653,0.6759246309246311,0.5769230769230769,0.5923076923076922,0.4737109044801352,0.8189842885260255,0.6556373114065421,2.0967578887939453
adult,hgb,noise,0.25,4,pi,0.8249505220773903,0.1083737118678768,0.1181170791945716,0.1003385552052873,0.9250803236448406,0.89,1.0,0.8,0.9824175824175824,0.989965201229781,1.0,,,,,,2.431806802749634
adult,hgb,noise,0.5,4,shap,0.7933528970176755,0.1545758547737664,0.1536009338309062,0.1272400594126005,0.9180442489409116,0.85,0.6683333333333333,0.7780000000000001,0.7764835164835165,0.6858155317473574,0.9239179292929294,0.6745098039215686,0.7788235294117646,0.7871751777634131,0.7339214825995461,0.9276139546727782,1.8697669506073
adult,hgb,noise,0.5,4,lime,0.7933528970176755,0.1545758547737664,0.1536009338309062,0.1272400594126005,0.9180442489409116,0.85,0.5555555555555556,0.6066666666666668,0.3879853479853479,0.7700268698458409,0.6416569541569541,0.5396825396825397,0.6000000000000002,0.3931972789115646,0.7778592708701323,0.6707193600050741,4.06248140335083
adult,hgb,noise,0.5,4,pi,0.7933528970176755,0.1545758547737664,0.1536009338309062,0.1272400594126005,0.9180442489409116,0.85,0.6666666666666666,0.8,0.832967032967033,0.9327958853643284,1.0,,,,,,0.9237654209136964
adult,hgb,noise,0.75,4,shap,0.7587524738961304,0.1987306353647717,0.1946953788188778,0.1618704658782738,0.9160017547644,0.79,0.6416666666666666,0.754,0.6942417582417584,0.5895266605890821,0.8664249639249638,0.6434599156118143,0.7531645569620253,0.7218528307135903,0.6662332093485889,0.8788657369353571,1.4512097835540771
adult,hgb,noise,0.75,4,lime,0.7587524738961304,0.1987306353647717,0.1946953788188778,0.1618704658782738,0.9160017547644,0.79,0.5333333333333332,0.5733333333333334,0.4506959706959706,0.7841876489642218,0.6648824323824324,0.5396825396825395,0.5714285714285714,0.409105180533752,0.7812841009392046,0.6535701071415357,1.6722891330718994
adult,hgb,noise,0.75,4,pi,0.7587524738961304,0.1987306353647717,0.1946953788188778,0.1618704658782738,0.9160017547644,0.79,0.6666666666666666,1.0,0.8417582417582418,0.9673555093519408,0.8571428571428571,,,,,,1.4230144023895264
adult,hgb,noise,1.0,4,shap,0.7255169589845083,0.2430219067767692,0.2342120315022217,0.1942988399414515,0.9142769448930882,0.73,0.6333333333333333,0.748,0.6226813186813187,0.5231590435186887,0.8426791125541127,0.6461187214611872,0.7493150684931505,0.6731597169953334,0.6284494546446556,0.8669693510446935,0.9273419380187988
adult,hgb,noise,1.0,4,lime,0.7255169589845083,0.2430219067767692,0.2342120315022217,0.1942988399414515,0.9142769448930882,0.73,0.6,0.6066666666666668,0.4095238095238095,0.745721463531836,0.6352103452103451,0.603174603174603,0.6095238095238096,0.4381998953427524,0.7871455496266864,0.6461226604083746,0.6111388206481934
adult,hgb,noise,1.0,4,pi,0.7255169589845083,0.2430219067767692,0.2342120315022217,0.1942988399414515,0.9142769448930882,0.73,0.6666666666666666,1.0,0.8373626373626375,0.9690322343166442,1.0,,,,,,0.6217772960662842
adult,hgb,missing,0.1,4,shap,0.8639186514706886,0.0168566163925476,0.0164216055859233,0.0118522687252367,0.8740832468233306,0.975,0.9583333333333331,0.962,0.962043956043956,0.9681943025194082,0.9817777777777776,0.9623931623931624,0.964102564102564,0.9625810087348547,0.969232074902054,0.9813105413105412,0.8243899345397949
adult,hgb,missing,0.1,4,lime,0.8639186514706886,0.0168566163925476,0.0164216055859233,0.0118522687252367,0.8740832468233306,0.975,0.5666666666666665,0.5933333333333335,0.4556776556776556,0.8199562953771673,0.7005133755133757,0.5833333333333333,0.5928571428571429,0.4728414442700156,0.8349715464917234,0.703008301222587,0.5257086753845215
adult,hgb,missing,0.1,4,pi,0.8639186514706886,0.0168566163925476,0.0164216055859233,0.0118522687252367,0.8740832468233306,0.975,0.6666666666666666,1.0,0.9868131868131867,0.9923876476720056,1.0,,,,,,0.8945026397705078
adult,hgb,missing,0.2,4,shap,0.8572988466525626,0.0342591960690643,0.0312441512381723,0.0142599257734992,0.8692977342484424,0.98,0.9116666666666666,0.929,0.9229010989010992,0.9432940051291508,0.9650075757575758,0.9166666666666669,0.93265306122449,0.925633550123346,0.9457044425565588,0.9665751906823336,0.7948143482208252
adult,hgb,missing,0.2,4,lime,0.8572988466525626,0.0342591960690643,0.0312441512381723,0.0142599257734992,0.8692977342484424,0.98,0.5888888888888888,0.6133333333333334,0.4952380952380952,0.8272835800860625,0.6802696377696377,0.5888888888888888,0.6133333333333334,0.4952380952380952,0.8272835800860625,0.6802696377696377,0.8597211837768555
