record_type,scope,analysis_family,dataset,model,scenario,seed,method,method_estimand,endpoint,expected_direction,n_levels,spearman_rho,monotone_non_decreasing,violation_count,min_step,monotone_fraction,n_blocks
block,dataset_model_seed_scenario,predictive,adult,logreg,mean_shift,2.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.11130826451921105,1.0,1
block,dataset_model_seed_scenario,predictive,adult,logreg,mean_shift,3.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.10612161332150416,1.0,1
block,dataset_model_seed_scenario,predictive,adult,logreg,mean_shift,4.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.11833754180031386,1.0,1
block,dataset_model_seed_scenario,predictive,adult,rf,mean_shift,0.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.008940148774994938,1.0,1
block,dataset_model_seed_scenario,predictive,adult,rf,mean_shift,1.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0042312154507608835,1.0,1
block,dataset_model_seed_scenario,predictive,adult,rf,mean_shift,2.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0007506995154575868,1.0,1
block,dataset_model_seed_scenario,predictive,adult,rf,mean_shift,3.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9746794344808963,1.0,0,0.0,1.0,1
block,dataset_model_seed_scenario,predictive,adult,rf,mean_shift,4.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.001979116904388123,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,hgb,mean_shift,0.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0342081981716308,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,hgb,mean_shift,1.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.034650545561781196,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,hgb,mean_shift,2.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0397375405485108,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,hgb,mean_shift,3.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0293423768799764,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,hgb,mean_shift,4.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.028383957534650603,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,logreg,mean_shift,0.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.016809200825715097,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,logreg,mean_shift,1.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.015482158655263898,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,logreg,mean_shift,2.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.013639044529637299,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,logreg,mean_shift,3.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0147449130050133,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,logreg,mean_shift,4.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.014450014744913002,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,rf,mean_shift,0.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.013344146269537002,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,rf,mean_shift,1.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0092155706281333,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,rf,mean_shift,2.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0082571512828075,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,rf,mean_shift,3.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.015482158655263898,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,rf,mean_shift,4.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.010616337363609599,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,hgb,mean_shift,0.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.007723995880535517,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,hgb,mean_shift,1.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.012284831543327934,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,hgb,mean_shift,2.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.004487273797263547,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,hgb,mean_shift,3.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.011622774753567766,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,hgb,mean_shift,4.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.010298661174047319,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,logreg,mean_shift,0.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,7.356186552887056e-05,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,logreg,mean_shift,1.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0019126085037516338,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,logreg,mean_shift,2.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0013241135795204473,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,logreg,mean_shift,3.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0038252170075033787,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,logreg,mean_shift,4.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0027953508900985247,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,rf,mean_shift,0.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.001029866117404743,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,rf,mean_shift,1.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.00478152125937914,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,rf,mean_shift,2.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.001029866117404743,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,rf,mean_shift,3.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.024937472414300443,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,rf,mean_shift,4.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0011034279829336135,1.0,1
block,dataset_model_seed_scenario,predictive,adult,hgb,missing,0.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.013853818330717305,1.0,1
block,dataset_model_seed_scenario,predictive,adult,hgb,missing,1.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.010032075342933197,1.0,1
block,dataset_model_seed_scenario,predictive,adult,hgb,missing,2.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.012215928478809798,1.0,1
block,dataset_model_seed_scenario,predictive,adult,hgb,missing,3.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.011738210605336807,1.0,1
block,dataset_model_seed_scenario,predictive,adult,hgb,missing,4.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.012215928478809798,1.0,1
block,dataset_model_seed_scenario,predictive,adult,logreg,missing,0.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.012693646352282803,1.0,1
block,dataset_model_seed_scenario,predictive,adult,logreg,missing,1.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.012488910120794408,1.0,1
block,dataset_model_seed_scenario,predictive,adult,logreg,missing,2.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0131713642257558,1.0,1
block,dataset_model_seed_scenario,predictive,adult,logreg,missing,3.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.015218726540640104,1.0,1
block,dataset_model_seed_scenario,predictive,adult,logreg,missing,4.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0116017197843446,1.0,1
block,dataset_model_seed_scenario,predictive,adult,rf,missing,0.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.009144885006483298,1.0,1
block,dataset_model_seed_scenario,predictive,adult,rf,missing,1.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0079164676175527,1.0,1
block,dataset_model_seed_scenario,predictive,adult,rf,missing,2.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.007984713028048901,1.0,1
block,dataset_model_seed_scenario,predictive,adult,rf,missing,3.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.009213130416979402,1.0,1
block,dataset_model_seed_scenario,predictive,adult,rf,missing,4.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.007165768102095099,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,hgb,missing,0.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.011279858448835202,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,hgb,missing,1.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.007372456502506702,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,hgb,missing,2.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0086994986729578,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,hgb,missing,3.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.009952816278383896,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,hgb,missing,4.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.009436744323208505,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,logreg,missing,0.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0037599528162783995,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,logreg,missing,1.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.004865821291654401,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,logreg,missing,2.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0029489826010025994,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,logreg,missing,3.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0039074019463285,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,logreg,missing,4.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0041285756414037,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,rf,missing,0.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0022117369507520003,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,rf,missing,1.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0028752580359775997,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,rf,missing,2.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0024329106458272007,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,rf,missing,3.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.000884694780300798,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,rf,missing,4.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0028015334709524976,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,hgb,missing,0.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.04318081506547006,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,hgb,missing,1.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.04281300573782548,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,hgb,missing,2.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.05024275415624546,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,hgb,missing,3.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.04958069736648521,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,hgb,missing,4.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.04340150066205678,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,logreg,missing,0.0,not_applicable,not_applicable_predictive_metric,flip,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0306752979255554,1.0,1
